"district","street_type","name"
"Київський","Провулок","Ангарський"
"Ленінський","Провулок","Андріївський"
"Червонозаводський","Провулок","Аптекарський"
"Червонозаводський","Провулок","Аравійський"
"Дзержинський","Провулок","Аральський"
"Ленінський","Провулок","Арктичний"
"Червонозаводський","Провулок","Арматурний"
"Київський","Провулок","Артема"
"Дзержинський","Провулок","Артилерійський"
"Московський","Провулок","Артільний"
"Червонозаводський","Провулок","Артюхівський"
"Жовтневий","Провулок","Архангельський"
"Ленінський","Провулок","Афанасівський"
"Ленінський","Провулок","Ашгабатський"
"Жовтневий","Провулок","Баварський"
"Фрунзенський","Провулок","Багратіона"
"Ленінський","Провулок","Бажова"
"Московський","Провулок","Байкальський"
"Фрунзенський","Провулок","Байрона"
"Жовтневий","Провулок","Бакуніна"
"Дзержинський","Провулок","Балакірєва"
"Московський","Провулок","Балаклавський"
"Червонозаводський","Провулок","Балаклійський"
"Комінтернівський","Провулок","Балашовський"
"Жовтневий","Провулок","Балашовський"
"Фрунзенський","Провулок","Балхаський"
"Московський","Провулок","Банківський"
"Червонозаводський","Провулок","Банний"
"Московський","Провулок","Барвінківський"
"Ленінський","Провулок","Барикадний"
"Київський","Провулок","Басейний 1-й"
"Київський","Провулок","Басейний 2-й"
"Червонозаводський","Провулок","Батайський"
"Дзержинський","Провулок","Батумський"
"Ленінський","Провулок","Башкирський"
"Ленінський","Провулок","Башлаївський"
"Київський","Провулок","Безпалівський"
"Ленінський","Провулок","Берінговий"
"Жовтневий","Провулок","Бестужева"
"Московський","Провулок","Бетховена"
"Ленінський","Провулок","Бехтерєва"
"Жовтневий","Провулок","Бєлінського"
"Жовтневий","Провулок","Бирюківський"
"Дзержинський","Провулок","Білобровський"
"Московський","Провулок","Білостоцький"
"Жовтневий","Провулок","Більшовицький"
"Ленінський","Провулок","Блискучий"
"Фрунзенський","Провулок","Богунського"
"Дзержинський","Провулок","Бойовий 1-й"
"Дзержинський","Провулок","Бойовий 2-й"
"Жовтневий","Провулок","Болгарський"
"Жовтневий","Провулок","Бондаренка"
"Жовтневий","Провулок","Бондарівський"
"Ленінський","Провулок","Борзий"
"Ленінський","Провулок","Борщівський"
"Дзержинський","Провулок","Ботанічний"
"Московський","Провулок","Боткіна"
"Київський","Провулок","Бочарівський"
"Московський","Провулок","Брестський"
"Дзержинський","Провулок","Броньовий"
"Комінтернівський","Провулок","Брянський"
"Київський","Провулок","Бугурусланський"
"Київський","Провулок","Будівельний"
"Жовтневий","Провулок","Будянський"
"Червонозаводський","Провулок","Бужинський"
"Жовтневий","Провулок","Бузковий"
"Київський","Провулок","Бузковий"
"Фрунзенський","Провулок","Буковинський"
"Комінтернівський","Провулок","Бурденка"
"Ленінський","Провулок","Бурлацький"
"Червонозаводський","Провулок","Валдайський"
"Ленінський","Провулок","Валківський"
"Ленінський","Провулок","Варениківський"
"Комінтернівський","Провулок","Варламівський"
"Ленінський","Провулок","Варшавський"
"Червонозаводський","Провулок","Василевської Ванди"
"Київський","Провулок","Васильківський"
"Фрунзенський","Провулок","Васнецова 1-й"
"Фрунзенський","Провулок","Васнецова 2-й"
"Фрунзенський","Провулок","Ватутіна"
"Червонозаводський","Провулок","Ващенківський"
"Жовтневий","Провулок","Веденєєвський"
"Київський","Провулок","Великий Данилівський"
"Фрунзенський","Провулок","Велозаводський"
"Ленінський","Провулок","Вербний 1-й"
"Ленінський","Провулок","Вербний 2-й"
"Ленінський","Провулок","Вербний 3-й"
"Ленінський","Провулок","Вербний 4-й"
"Ленінський","Провулок","Вербний 5-й"
"Орджонікідзевський","Провулок","Верстатний"
"Ленінський","Провулок","Верхівський"
"Ленінський","Провулок","Верхнєудінський"
"Жовтневий","Провулок","Верхній"
"Київський","Провулок","Веселий"
"Московський","Провулок","Весняний"
"Червонозаводський","Провулок","Вешенський"
"Комінтернівський","Провулок","Виборзький"
"Фрунзенський","Провулок","Виборний"
"Жовтневий","Провулок","Виконкомівський"
"Київський","Провулок","Винахідницький"
"Ленінський","Провулок","Виноградний"
"Фрунзенський","Провулок","Високовольтний"
"Фрунзенський","Провулок","Високогірний"
"Дзержинський","Провулок","Вишневий"
"Комінтернівський","Провулок","Вишневий"
"Ленінський","Провулок","Вівсяний"
"Фрунзенський","Провулок","Відродження"
"Московський","Провулок","Віленський"
"Жовтневий","Провулок","Вільхівський"
"Ленінський","Провулок","Вінницький"
"Червонозаводський","Провулок","Вірменський"
"Ленінський","Провулок","Владивостоцький"
"Комінтернівський","Провулок","Власівський"
"Ленінський","Провулок","Внуківський"
"Фрунзенський","Провулок","Волгодонський"
"Червонозаводський","Провулок","Волинський"
"Київський","Провулок","Вологодський"
"Жовтневий","Провулок","Володарського"
"Фрунзенський","Провулок","Волоколамський"
"Київський","Провулок","Гагаріна"
"Фрунзенський","Провулок","Гамарника"
"Київський","Провулок","Герасимівський"
"Жовтневий","Провулок","Герцена"
"Ленінський","Провулок","Гірський"
"Київський","Провулок","Гладкий"
"Ленінський","Провулок","Гладківський"
"Жовтневий","Провулок","Глазунова"
"Ленінський","Провулок","Глухий"
"Київський","Провулок","Гнєдича"
"Жовтневий","Провулок","Головинський"
"Жовтневий","Провулок","Голубівський"
"Жовтневий","Провулок","Гончарівський"
"Фрунзенський","Провулок","Горбанівський"
"Червонозаводський","Провулок","Гордієнківський"
"Київський","Провулок","Горлівський"
"Жовтневий","Провулок","Горянський"
"Київський","Провулок","Горького 1-й"
"Київський","Провулок","Горького 2-й"
"Фрунзенський","Провулок","Готянський"
"Дзержинський","Провулок","Грабовського"
"Московський","Провулок","Граєвський"
"Ленінський","Провулок","Гречаний"
"Жовтневий","Провулок","Грибоєдова"
"Московський","Провулок","Грозний"
"Фрунзенський","Провулок","Громадянський"
"Московський","Провулок","Гудаутський"
"Орджонікідзевський","Провулок","Гур'ївський"
"Ленінський","Провулок","Гуртовий"
"Московський","Провулок","Гутянський"
"Ленінський","Провулок","Дагестанський"
"Ленінський","Провулок","Далекосхідний"
"Московський","Провулок","Дальній"
"Орджонікідзевський","Провулок","Дар'яльський"
"Жовтневий","Провулок","Дачний"
"Червонозаводський","Провулок","Двінський"
"Комінтернівський","Провулок","Дегтярьова"
"Фрунзенський","Провулок","Делегатський"
"Червонозаводський","Провулок","Деповський"
"Червонозаводський","Провулок","Деповський 1-й"
"Червонозаводський","Провулок","Деповський 2-й"
"Орджонікідзевський","Провулок","Депутатський"
"Дзержинський","Провулок","Дербентський"
"Дзержинський","Провулок","Деркачівський"
"Московський","Провулок","Деснянський"
"Жовтневий","Провулок","Джерело"
"Червонозаводський","Провулок","Джерельний"
"Фрунзенський","Провулок","Джерельний"
"Жовтневий","Провулок","Джутовий"
"Московський","Провулок","Дибенка Павла"
"Київський","Провулок","Дивногірський"
"Ленінський","Провулок","Динамівський"
"Ленінський","Провулок","Динамічний"
"Червонозаводський","Провулок","Диспетчерський"
"Ленінський","Провулок","Дитячий"
"Київський","Провулок","Дігтярний"
"Ленінський","Провулок","Дніпропетровський"
"Жовтневий","Провулок","Дністровський"
"Ленінський","Провулок","Добродецького"
"Жовтневий","Провулок","Доватора"
"Червонозаводський","Провулок","Довгожданий"
"Ленінський","Провулок","Докучаєва"
"Московський","Провулок","Долинський"
"Київський","Провулок","Долінний"
"Ленінський","Провулок","Донбасівський"
"Ленінський","Провулок","Донбасівський"
"Червонозаводський","Провулок","Донецький"
"Московський","Провулок","Донський"
"Жовтневий","Провулок","Дорохівський"
"Дзержинський","Провулок","Дорошенківська 1-й"
"Дзержинський","Провулок","Дорошенківська 2-й"
"Дзержинський","Провулок","Досвідний"
"Фрунзенський","Провулок","Достатку"
"Червонозаводський","Провулок","Достоєвського"
"Фрунзенський","Провулок","Дружби 1-й"
"Фрунзенський","Провулок","Дружби 2-й"
"Фрунзенський","Провулок","Дружби 3-й"
"Київський","Провулок","Дружний 1-й"
"Київський","Провулок","Дружний 2-й"
"Київський","Провулок","Дубиніна"
"Ленінський","Провулок","Дубовий 1-й"
"Ленінський","Провулок","Дубовий 2-й"
"Червонозаводський","Провулок","Дубового"
"Київський","Провулок","Дунаєвського"
"Київський","Провулок","Евенський 1-й"
"Київський","Провулок","Евенський 2-й"
"Київський","Провулок","Електроінструментальний"
"Київський","Провулок","Електроінструментальний 1-й"
"Жовтневий","Провулок","Євсюківський"
"Московський","Провулок","Єйський"
"Ленінський","Провулок","Єлецький"
"Ленінський","Провулок","Єлізарова"
"Фрунзенський","Провулок","Єльнінський"
"Фрунзенський","Провулок","Єнакіївський"
"Ленінський","Провулок","Єрмолаївський"
"Червонозаводський","Провулок","Желєзнякова"
"Ленінський","Провулок","Желябова"
"Ленінський","Провулок","Жигулівський"
"Ленінський","Провулок","Жилівський"
"Московський","Провулок","Жовтневий"
"Червонозаводський","Провулок","Жовтневий"
"Комінтернівський","Провулок","Забайкальський"
"Червонозаводський","Провулок","Заводський"
"Московський","Провулок","Загородній"
"Комінтернівський","Провулок","Загорський"
"Червонозаводський","Провулок","Заїківський"
"Ленінський","Провулок","Залізничний"
"Червонозаводський","Провулок","Залізничний"
"Ленінський","Провулок","Залютинський"
"Ленінський","Провулок","Залютинський 3-й"
"Жовтневий","Провулок","Звенигородський 1-й"
"Жовтневий","Провулок","Звенигородський 2-й"
"Жовтневий","Провулок","Звільнення"
"Московський","Провулок","Здоров'я"
"Київський","Провулок","Зелений"
"Червонозаводський","Провулок","Зелений"
"Київський","Провулок","Зеленоградський"
"Жовтневий","Провулок","Землемірний"
"Ленінський","Провулок","Земовський"
"Комінтернівський","Провулок","Зерновий"
"Ленінський","Провулок","Золотарівський"
"Комінтернівський","Провулок","Золотий"
"Ленінський","Провулок","Золочівський 1-й"
"Ленінський","Провулок","Золочівський 2-й"
"Київський","Провулок","Зоряний"
"Київський","Провулок","Зоряний"
"Орджонікідзевський","Провулок","Івана Каркача"
"Дзержинський","Провулок","Іванівський"
"Жовтневий","Провулок","Іжевський"
"Жовтневий","Провулок","Ілліча"
"Дзержинський","Провулок","Інженерний"
"Червонозаводський","Провулок","Інтернаціональний"
"Київський","Провулок","Ісаївський"
"Московський","Провулок","Іскринський"
"Московський","Провулок","Істомінський"
"Московський","Провулок","Істомінський 1-й"
"Московський","Провулок","Істомінський 2-й"
"Фрунзенський","Провулок","Калінінградський"
"Ленінський","Провулок","Калузький"
"Жовтневий","Провулок","Каляєва"
"Ленінський","Провулок","Кам'янець-Подільський"
"Жовтневий","Провулок","Канатний"
"Київський","Провулок","Кантемира"
"Київський","Провулок","Капніста"
"Жовтневий","Провулок","Каракозова"
"Червонозаводський","Провулок","Карбишева"
"Київський","Провулок","Карнакова"
"Фрунзенський","Провулок","Карпатський"
"Жовтневий","Провулок","Карпівський"
"Червонозаводський","Провулок","Карьєрний"
"Фрунзенський","Провулок","Каховський 1-й"
"Фрунзенський","Провулок","Каховський 2-й"
"Червонозаводський","Провулок","Качанівський"
"Московський","Провулок","Квітучий"
"Комінтернівський","Провулок","Кедровий"
"Ленінський","Провулок","Керамічний 1-й"
"Ленінський","Провулок","Керамічний 2-й"
"Жовтневий","Провулок","Керченський"
"Київський","Провулок","Кисловодський"
"Червонозаводський","Провулок","Кіквідзе"
"Київський","Провулок","Кільцевий 1-й"
"Київський","Провулок","Кільцевий 2-й"
"Ленінський","Провулок","Кіпренський"
"Київський","Провулок","Кітляров"
"Дзержинський","Провулок","Класичний"
"Дзержинський","Провулок","Клеверний"
"Комінтернівський","Провулок","Клеменівський"
"Жовтневий","Провулок","Клещівський"
"Київський","Провулок","Климовського"
"Ленінський","Провулок","Клочківський"
"Жовтневий","Провулок","Клубний"
"Жовтневий","Провулок","Книшівський"
"Ленінський","Провулок","Кобзарський"
"Жовтневий","Провулок","Козюлінський"
"Жовтневий","Провулок","Коксовий"
"Жовтневий","Провулок","Колонний 1-й"
"Жовтневий","Провулок","Колонний 2-й"
"Жовтневий","Провулок","Колонний 3-й"
"Жовтневий","Провулок","Колонний 4-й"
"Київський","Провулок","Колосистий"
"Московський","Провулок","Кольський"
"Червонозаводський","Провулок","Комсомольський"
"Червонозаводський","Провулок","Кондукторський"
"Жовтневий","Провулок","Конопляний"
"Жовтневий","Провулок","Конотопський"
"Орджонікідзевський","Провулок","Конструкторський"
"Жовтневий","Провулок","Конторський"
"Московський","Провулок","Конюшенний"
"Ленінський","Провулок","Корейський"
"Жовтневий","Провулок","Коробейницький"
"Ленінський","Провулок","Коровченківський"
"Київський","Провулок","Короленка"
"Ленінський","Провулок","Коростельський"
"Жовтневий","Провулок","Короткий"
"Московський","Провулок","Корсиківський"
"Московський","Провулок","Косіора"
"Ленінський","Провулок","Костромський"
"Червонозаводський","Провулок","Костюринський"
"Фрунзенський","Провулок","Котельний"
"Київський","Провулок","Котляри"
"Московський","Провулок","Котовського"
"Фрунзенський","Провулок","Кохання"
"Фрунзенський","Провулок","Кошевого"
"Дзержинський","Провулок","Кравцова"
"Комінтернівський","Провулок","Крайній"
"Жовтневий","Провулок","Краматорський"
"Фрунзенський","Провулок","Красноводський"
"Фрунзенський","Провулок","Краснодарський"
"Фрунзенський","Провулок","Краснодарський 2-й"
"Жовтневий","Провулок","Краснодонський"
"Червонозаводський","Провулок","Краснокутський"
"Ленінський","Провулок","Красноморський"
"Московський","Провулок","Краснопільський"
"Орджонікідзевський","Провулок","Красноярський"
"Ленінський","Провулок","Крейсера Аврора"
"Київський","Провулок","Кречетівський"
"Ленінський","Провулок","Кривоконівський"
"Червонозаводський","Провулок","Кривомазова"
"Жовтневий","Провулок","Криворізький"
"Жовтневий","Провулок","Крилова"
"Дзержинський","Провулок","Криничний"
"Ленінський","Провулок","Кришталевий"
"Фрунзенський","Провулок","Кронштадтський"
"Жовтневий","Провулок","Кропивницького"
"Червонозаводський","Провулок","Крохмалівський"
"Ленінський","Провулок","Крутий"
"Ленінський","Провулок","Крутогірський"
"Орджонікідзевський","Провулок","Кубанський"
"Жовтневий","Провулок","Кубраківський"
"Дзержинський","Провулок","Кузнецький"
"Червонозаводський","Провулок","Кузнечний"
"Московський","Провулок","Куйбишева"
"Київський","Провулок","Кулібіна"
"Ленінський","Провулок","Кульбицький"
"Жовтневий","Провулок","Культкомівський"
"Ленінський","Провулок","Курагінський"
"Комінтернівський","Провулок","Курилівський"
"Київський","Провулок","Курський"
"Ленінський","Провулок","Куряжанський"
"Комінтернівський","Провулок","Кустанайський"
"Червонозаводський","Провулок","Лаврентьєва"
"Київський","Провулок","Ладигіна"
"Московський","Провулок","Ладозький"
"Червонозаводський","Провулок","Лазарівський"
"Київський","Провулок","Лазьківський"
"Фрунзенський","Провулок","латвійський"
"Московський","Провулок","Лафарга"
"Червонозаводський","Провулок","Лелюківський"
"Червонозаводський","Провулок","Лелюківський"
"Жовтневий","Провулок","Ливарний"
"Червонозаводський","Провулок","Лиманський"
"Ленінський","Провулок","Лисогірський"
"Ленінський","Провулок","Листяний"
"Жовтневий","Провулок","Ліднянський"
"Жовтневий","Провулок","Лінійний"
"Жовтневий","Провулок","Лісозахісний"
"Київський","Провулок","Лісопарківський 1-й"
"Київський","Провулок","Лісопарківський 2-й"
"Жовтневий","Провулок","Ломоносова"
"Ленінський","Провулок","Лопанський"
"Червонозаводський","Провулок","Лопатинський"
"Ленінський","Провулок","Лосівський"
"Фрунзенський","Провулок","Лугівський"
"Київський","Провулок","Луговий"
"Орджонікідзевський","Провулок","Луї Пастера"
"Червонозаводський","Провулок","Лучківський"
"Московський","Провулок","Люботинський"
"Червонозаводський","Провулок","М'ясний"
"Фрунзенський","Провулок","Майкопський"
"Комінтернівський","Провулок","Малишева"
"Ленінський","Вулиця","Мало-Панасівська"
"Ленінський","Провулок","Маневровий"
"Київський","Провулок","Мар'яненка"
"Жовтневий","Провулок","Маргариновий"
"Жовтневий","Провулок","Маріупольський"
"Червонозаводський","Провулок","Маршака"
"Жовтневий","Провулок","Маслівський"
"Московський","Провулок","Матеріалістичний"
"Червонозаводський","Провулок","Машиністів"
"Комінтернівський","Провулок","Машинобудівний"
"Жовтневий","Провулок","Маяковського"
"Жовтневий","Провулок","Медичний"
"Червонозаводський","Провулок","Межовий"
"Московський","Провулок","Металіста"
"Жовтневий","Провулок","Метизний"
"Ленінський","Провулок","Метробудівський"
"Московський","Провулок","Механізаторський 1-й"
"Московський","Провулок","Механічний"
"Дзержинський","Провулок","Мечнікова"
"Ленінський","Провулок","Мещанінова"
"Жовтневий","Провулок","Мжівський"
"Орджонікідзевський","Провулок","Микитенка"
"Червонозаводський","Провулок","Микитинський"
"Орджонікідзевський","Провулок","Миру"
"Київський","Провулок","Митрофанівський"
"Жовтневий","Провулок","Мінеральний 1-й"
"Жовтневий","Провулок","Мінеральний 2-й"
"Дзержинський","Провулок","Мінський"
"Ленінський","Провулок","Мітинговий"
"Жовтневий","Провулок","Мічуріна"
"Червонозаводський","Провулок","Мовчанівський"
"Фрунзенський","Провулок","Могилівський"
"Київський","Провулок","Мозирський"
"Жовтневий","Провулок","Монгольський"
"Червонозаводський","Провулок","Моршанський"
"Ленінський","Провулок","Москвіна"
"Ленінський","Провулок","Муранова"
"Ленінський","Провулок","Мурмилівський"
"Київський","Провулок","Муромський"
"Московський","Провулок","Мусоргського"
"Дзержинський","Провулок","Набережний"
"Червонозаводський","Провулок","Надбірний"
"Комінтернівський","Провулок","Нанайський"
"Ленінський","Провулок","Наумівський"
"Фрунзенський","Провулок","Нахімова"
"Фрунзенський","Провулок","Нахічеванський"
"Ленінський","Провулок","Небоженківський"
"Фрунзенський","Провулок","Невельський"
"Дзержинський","Провулок","Некрасова"
"Орджонікідзевський","Провулок","Неманський"
"Червонозаводський","Провулок","Нетіченський"
"Київський","Провулок","Неходи Івана"
"Ленінський","Провулок","Нечаївський"
"Московський","Провулок","Нижній"
"Московський","Провулок","Никонівський"
"Ленінський","Провулок","Ніжинський"
"Московський","Провулок","Новий 1-й"
"Ленінський","Провулок","Новий Побут"
"Ленінський","Провулок","Новиківський"
"Жовтневий","Провулок","Новожанівський"
"Київський","Провулок","Новоісаївський"
"Жовтневий","Провулок","Новоконопляний"
"Жовтневий","Провулок","Новомирський"
"Київський","Провулок","Новоолександрівський"
"Жовтневий","Провулок","Новоприміський"
"Комінтернівський","Провулок","Новоросійський"
"Жовтневий","Провулок","Новорубанівський"
"Фрунзенський","Провулок","Новоселищний"
"Жовтневий","Провулок","Новоселівський"
"Ленінський","Провулок","Новочеркаський"
"Київський","Провулок","Новошишківський"
"Ленінський","Провулок","Ногайський"
"Ленінський","Провулок","Ногіна"
"Жовтневий","Провулок","Ногіна"
"Московський","Провулок","Обхідний"
"Комінтернівський","Провулок","Овражний"
"Червонозаводський","Провулок","Одинадцятого Липня"
"Жовтневий","Провулок","Одоєвський"
"Дзержинський","Провулок","Озерний"
"Дзержинський","Провулок","Ойротський"
"Жовтневий","Провулок","Океанський"
"Червонозаводський","Провулок","Олександра Невського"
"Київський","Провулок","Олександрівський"
"Фрунзенський","Провулок","Омелянівський"
"Київський","Провулок","Омський 1-й"
"Київський","Провулок","Омський 2-й"
"Московський","Провулок","Онегінський"
"Жовтневий","Провулок","Онищенківський"
"Жовтневий","Провулок","Орача"
"Жовтневий","Провулок","Орловський"
"Дзержинський","Провулок","Орський 1-й"
"Дзержинський","Провулок","Орський 2-й"
"Фрунзенський","Провулок","Оршанський"
"Ленінський","Провулок","Осетинський"
"Фрунзенський","Провулок","Осипенко"
"Червонозаводський","Провулок","Основ'янський"
"Київський","Провулок","Островського"
"Київський","Провулок","Остроградський"
"Дзержинський","Провулок","Отакара Яроша"
"Фрунзенський","Провулок","Охтинський"
"Дзержинський","Провулок","Очаківський"
"Фрунзенський","Провулок","П'ятигорський"
"Дзержинський","Провулок","Павленківський"
"Червонозаводський","Провулок","Павленківський"
"Київський","Провулок","Панаса Мирного"
"Жовтневий","Провулок","Парниківський"
"Фрунзенський","Провулок","Пархоменка"
"Комінтернівський","Провулок","Пензенський"
"Московський","Провулок","Перекопський"
"Фрунзенський","Провулок","Перемоги"
"Жовтневий","Провулок","Переможців"
"Ленінський","Провулок","Переяславський"
"Жовтневий","Провулок","Пермський"
"Ленінський","Провулок","Першої Маївки"
"Ленінський","Провулок","Першотравневий"
"Жовтневий","Провулок","Петрашівський"
"Фрунзенський","Провулок","Петренківський 1-й"
"Фрунзенський","Провулок","Петренківський 1-й"
"Фрунзенський","Провулок","Петренківський 2-й"
"Фрунзенський","Провулок","Петренківський 3-й"
"Червонозаводський","Провулок","Петрівський"
"Фрунзенський","Провулок","Петрозаводський"
"Ленінський","Провулок","Печерський"
"Московський","Провулок","Писемського"
"Ленінський","Провулок","Пискунівський"
"Орджонікідзевський","Провулок","Північний"
"Московський","Провулок","Підвітряний"
"Московський","Провулок","Підривний"
"Орджонікідзевський","Провулок","Підшипниковий"
"Комінтернівський","Провулок","Пілотів"
"Дзержинський","Провулок","Піхотний"
"Київський","Провулок","Піщаний"
"Київський","Провулок","Піщаний 1-й"
"Київський","Провулок","Піщаний 2-й"
"Червонозаводський","Провулок","Планерний"
"Жовтневий","Провулок","Плановий"
"Ленінський","Провулок","Пластичний"
"Червонозаводський","Провулок","Плетнівський"
"Комінтернівський","Провулок","Плеханівський"
"Орджонікідзевський","Провулок","Плитковий"
"Фрунзенський","Провулок","Плідний"
"Фрунзенський","Провулок","Плідний 1-й"
"Червонозаводський","Провулок","Повстання"
"Жовтневий","Провулок","Покотилівський"
"Жовтневий","Провулок","Ползунова"
"Комінтернівський","Провулок","Польовий"
"Київський","Провулок","Помяловського"
"Орджонікідзевський","Провулок","Пономаренківський"
"Київський","Провулок","Пономарівський"
"Фрунзенський","Провулок","Попова"
"Московський","Провулок","Поштовий"
"Ленінський","Провулок","Праці"
"Жовтневий","Провулок","Приамурський 1-й"
"Жовтневий","Провулок","Приамурський 2-й"
"Червонозаводський","Провулок","Привокзальний"
"Жовтневий","Провулок","Приміський"
"Фрунзенський","Провулок","Прирічковий 2-й"
"Фрунзенський","Провулок","Прирічковий 3-й"
"Жовтневий","Провулок","Приходьківський"
"Фрунзенський","Провулок","Прогресивний"
"Жовтневий","Провулок","Проїзний"
"Червонозаводський","Провулок","Пролетарський"
"Київський","Провулок","Променистий"
"Червонозаводський","Провулок","Прохолодний"
"Київський","Провулок","Прудний"
"Київський","Провулок","Прудний 1-й"
"Київський","Провулок","Прудний 2-й"
"Жовтневий","Провулок","Псарівський"
"Фрунзенський","Провулок","Пулковський"
"Ленінський","Провулок","Путивельський"
"Дзержинський","Провулок","Путилівський"
"Київський","Провулок","Радгоспний"
"Жовтневий","Провулок","Радіотехнічний 1-й"
"Жовтневий","Провулок","Радіотехнічний 2-й"
"Дзержинський","Провулок","Радянський"
"Київський","Провулок","Радянський 1-й"
"Київський","Провулок","Радянський 2-й"
"Жовтневий","Провулок","Райгородський"
"Жовтневий","Провулок","Райгородський 1-й"
"Жовтневий","Провулок","Райгородський 2-й"
"Жовтневий","Провулок","Райрадівський"
"Дзержинський","Провулок","Ревкомівський"
"Київський","Провулок","Революції"
"Червонозаводський","Провулок","Резервний"
"Комінтернівський","Провулок","Рекордний"
"Червонозаводський","Провулок","Ремісницький"
"Жовтневий","Провулок","Решетилівський"
"Комінтернівський","Провулок","Решетниківський"
"Червонозаводський","Провулок","Рєпінський"
"Жовтневий","Провулок","Ржевський"
"Червонозаводський","Провулок","Рибасівський"
"Червонозаводський","Провулок","Ризький"
"Жовтневий","Провулок","Рилєєва"
"Дзержинський","Провулок","Рівний"
"Ленінський","Провулок","Різниківський"
"Фрунзенський","Провулок","Річицький"
"Дзержинський","Провулок","Річковий"
"Ленінський","Провулок","Робесп'єра"
"Жовтневий","Провулок","Робкорівський"
"Орджонікідзевський","Провулок","Роганський"
"Дзержинський","Провулок","Рогатинський"
"Жовтневий","Провулок","Роздольський"
"Жовтневий","Провулок","Розторгуївський"
"Київський","Провулок","Ромашова Бориса"
"Київський","Провулок","Роменський"
"Жовтневий","Провулок","Ротний"
"Ленінський","Провулок","Рохманівський"
"Московський","Провулок","Рубежанський"
"Жовтневий","Провулок","Руденка"
"Червонозаводський","Провулок","Руднєва"
"Червонозаводський","Провулок","Рудниковий 1-й"
"Червонозаводський","Провулок","Рудниковий 2-й"
"Червонозаводський","Провулок","Рудниковий 3-й"
"Червонозаводський","Провулок","Руставелі"
"Київський","Провулок","Садовий"
"Московський","Провулок","Садовських"
"Фрунзенський","Провулок","Саксаганського"
"Московський","Провулок","Салтівський"
"Комінтернівський","Провулок","Самаркандський"
"Дзержинський","Провулок","Саммеровський"
"Дзержинський","Провулок","Самокіша"
"Московський","Провулок","Санжарівський"
"Комінтернівський","Провулок","Сапельника"
"Київський","Провулок","Саперний"
"Київський","Провулок","Саперний 2-й"
"Червонозаводський","Провулок","Саратовський"
"Жовтневий","Провулок","Свердлова"
"Жовтневий","Провулок","Світло Шахтаря"
"Жовтневий","Провулок","Селянський"
"Червонозаводський","Провулок","Семафорний"
"Московський","Провулок","Семиградський"
"Ленінський","Провулок","Серафімовича"
"Комінтернівський","Провулок","Середньоуральський"
"Фрунзенський","Провулок","Сержантський"
"Московський","Провулок","Серп і Молот"
"Ленінський","Провулок","Сестрорецький"
"Фрунзенський","Провулок","Сєдова"
"Комінтернівський","Провулок","Сибірський"
"Орджонікідзевський","Провулок","Сиваський"
"Червонозаводський","Провулок","Сидельниківський"
"Червонозаводський","Провулок","Сидоренківський"
"Київський","Провулок","Сизранський"
"Київський","Провулок","Синельникова"
"Комінтернівський","Провулок","Сичівський"
"Червонозаводський","Провулок","Сіверськодонецький"
"Жовтневий","Провулок","Сількорівський"
"Орджонікідзевський","Провулок","Сімнадцятого Партз'їзду"
"Жовтневий","Провулок","Сімферопольський"
"Червонозаводський","Провулок","Сінний 1-й"
"Червонозаводський","Провулок","Сінний 2-й"
"Червонозаводський","Провулок","Сінний 3-й"
"Ленінський","Провулок","Сіриківський"
"Київський","Провулок","Скадовського"
"Ленінський","Провулок","Сковородинівський"
"Московський","Провулок","Словацький"
"Київський","Провулок","Слюсарний"
"Ленінський","Провулок","Смарагдовий"
"Ленінський","Провулок","Смоленський"
"Фрунзенський","Провулок","Снегіревський"
"Київський","Провулок","Соколовський"
"Дзержинський","Провулок","Солдатський"
"Ленінський","Провулок","Солоницівський"
"Червонозаводський","Провулок","Соляниківський"
"Київський","Провулок","Сонячний"
"Жовтневий","Провулок","Соняшниковий"
"Ленінський","Провулок","Сортувальний"
"Ленінський","Провулок","Соціалістичний"
"Жовтневий","Провулок","Союзний"
"Дзержинський","Провулок","Спартаківський"
"Московський","Провулок","Спортивний"
"Ленінський","Провулок","Станіславського"
"Жовтневий","Провулок","Старо-Григорівський"
"Ленінський","Провулок","Старо-Кримський 1-й"
"Ленінський","Провулок","Старо-Кримський 2-й"
"Комінтернівський","Провулок","Старо7"
"Ленінський","Провулок","Старобільський"
"Ленінський","Провулок","Старопрудний"
"Київський","Провулок","Степанківський"
"Жовтневий","Провулок","Степовий"
"Жовтневий","Провулок","Столярний"
"Комінтернівський","Провулок","Стрілецький"
"Червонозаводський","Провулок","Струницький"
"Київський","Провулок","Студентський"
"Ленінський","Провулок","Сурікова"
"Орджонікідзевський","Провулок","Сусаніна Івана"
"Жовтневий","Провулок","Сухарівський"
"Жовтневий","Провулок","Східний"
"Ленінський","Провулок","Таборовий 2-й"
"Ленінський","Провулок","Таборовий 3-й"
"Ленінський","Провулок","Таборовий 4-й"
"Ленінський","Провулок","Таганський"
"Ленінський","Провулок","Таганський 1-й"
"Ленінський","Провулок","Таганський 2-й"
"Ленінський","Провулок","Таганський 3-й"
"Комінтернівський","Провулок","Тагільський"
"Московський","Провулок","Таманський"
"Комінтернівський","Провулок","Тамбовський"
"Жовтневий","Провулок","Танєєва"
"Фрунзенський","Провулок","Танкопія"
"Комінтернівський","Провулок","Тарасівський"
